Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name
SID20181849,Sem_3,90.0,87.0,70.0,,64.0,71.0,52.0,72.33333333,434,IDEPT3868,Center for Learning and Teaching 
SID20181849,Sem_4,43.0,40.0,58.0,91.0,71.0,95.0,74.0,67.42857143,472,IDEPT3868,Center for Learning and Teaching 
SID20181849,Sem_5,46.0,85.0,99.0,49.0,64.0,90.0,54.0,69.57142857,487,IDEPT3868,Center for Learning and Teaching 
SID20181849,Sem_6,94.0,92.0,98.0,45.0,60.0,85.0,86.0,80.0,560,IDEPT3868,Center for Learning and Teaching 
SID20181849,Sem_7,68.0,42.0,61.0,57.0,62.0,58.0,56.0,57.71428571,404,IDEPT3868,Center for Learning and Teaching 
SID20181849,Sem_8,56.0,53.0,98.0,92.0,53.0,61.0,95.0,72.57142857,508,IDEPT3868,Center for Learning and Teaching 
SID20183070,Sem_1,88.0,60.0,60.0,62.0,44.0,93.0,83.0,70.0,490,IDEPT3868,Center for Learning and Teaching 
SID20183070,Sem_2,81.0,91.0,93.0,91.0,42.0,91.0,93.0,83.14285714,582,IDEPT3868,Center for Learning and Teaching 
SID20183070,Sem_3,,41.0,65.0,45.0,64.0,88.0,58.0,60.16666667,361,IDEPT3868,Center for Learning and Teaching 
SID20183070,Sem_4,77.0,43.0,90.0,65.0,97.0,68.0,43.0,69.0,483,IDEPT3868,Center for Learning and Teaching 
SID20183070,Sem_5,89.0,40.0,,54.0,73.0,57.0,60.0,62.16666667,373,IDEPT3868,Center for Learning and Teaching 
SID20183070,Sem_6,48.0,63.0,100.0,48.0,47.0,74.0,86.0,66.57142857,466,IDEPT3868,Center for Learning and Teaching 
SID20183070,Sem_7,82.0,88.0,87.0,46.0,95.0,89.0,98.0,83.57142857,585,IDEPT3868,Center for Learning and Teaching 
SID20183070,Sem_8,67.0,87.0,98.0,64.0,64.0,58.0,59.0,71.0,497,IDEPT3868,Center for Learning and Teaching 
SID20183147,Sem_1,41.0,69.0,76.0,63.0,81.0,44.0,54.0,61.14285714,428,IDEPT3868,Center for Learning and Teaching 
SID20183147,Sem_2,100.0,62.0,83.0,46.0,49.0,92.0,84.0,73.71428571,516,IDEPT3868,Center for Learning and Teaching 
SID20183147,Sem_3,84.0,68.0,56.0,100.0,54.0,76.0,78.0,73.71428571,516,IDEPT3868,Center for Learning and Teaching 
SID20183147,Sem_4,43.0,81.0,53.0,67.0,80.0,49.0,70.0,63.28571429,443,IDEPT3868,Center for Learning and Teaching 
SID20183147,Sem_5,90.0,98.0,61.0,67.0,82.0,50.0,95.0,77.57142857,543,IDEPT3868,Center for Learning and Teaching 
SID20183147,Sem_6,62.0,77.0,85.0,89.0,97.0,68.0,99.0,82.42857143,577,IDEPT3868,Center for Learning and Teaching 
SID20183147,Sem_7,44.0,55.0,41.0,96.0,51.0,76.0,67.0,61.42857143,430,IDEPT3868,Center for Learning and Teaching 
SID20183147,Sem_8,49.0,45.0,98.0,67.0,44.0,69.0,92.0,66.28571429,464,IDEPT3868,Center for Learning and Teaching 
SID20183735,Sem_1,68.0,40.0,65.0,66.0,53.0,63.0,55.0,58.57142857,410,IDEPT3868,Center for Learning and Teaching 
SID20183735,Sem_2,86.0,96.0,91.0,71.0,59.0,72.0,42.0,73.85714286,517,IDEPT3868,Center for Learning and Teaching 
SID20183735,Sem_3,90.0,62.0,86.0,86.0,59.0,48.0,90.0,74.42857143,521,IDEPT3868,Center for Learning and Teaching 
SID20183735,Sem_4,57.0,41.0,77.0,66.0,,87.0,84.0,68.66666667,412,IDEPT3868,Center for Learning and Teaching 
SID20183735,Sem_5,45.0,93.0,71.0,94.0,98.0,89.0,43.0,76.14285714,533,IDEPT3868,Center for Learning and Teaching 
SID20183735,Sem_6,76.0,74.0,93.0,,60.0,48.0,43.0,65.66666667,394,IDEPT3868,Center for Learning and Teaching 
SID20183735,Sem_7,80.0,53.0,63.0,72.0,83.0,54.0,54.0,65.57142857,459,IDEPT3868,Center for Learning and Teaching 
SID20183735,Sem_8,84.0,58.0,65.0,72.0,81.0,66.0,45.0,67.28571429,471,IDEPT3868,Center for Learning and Teaching 
SID20183770,Sem_1,95.0,97.0,53.0,76.0,45.0,71.0,67.0,72.0,504,IDEPT3868,Center for Learning and Teaching 
SID20183770,Sem_2,68.0,81.0,96.0,63.0,56.0,45.0,75.0,69.14285714,484,IDEPT3868,Center for Learning and Teaching 
SID20183770,Sem_3,99.0,62.0,97.0,52.0,43.0,55.0,43.0,64.42857143,451,IDEPT3868,Center for Learning and Teaching 
SID20183770,Sem_4,84.0,85.0,89.0,73.0,64.0,50.0,98.0,77.57142857,543,IDEPT3868,Center for Learning and Teaching 
SID20183770,Sem_5,84.0,92.0,68.0,54.0,40.0,51.0,71.0,65.71428571,460,IDEPT3868,Center for Learning and Teaching 
SID20183770,Sem_6,67.0,42.0,57.0,51.0,76.0,96.0,88.0,68.14285714,477,IDEPT3868,Center for Learning and Teaching 
SID20183770,Sem_7,64.0,52.0,46.0,97.0,50.0,61.0,79.0,64.14285714,449,IDEPT3868,Center for Learning and Teaching 
SID20183770,Sem_8,,89.0,73.0,73.0,54.0,45.0,83.0,69.5,417,IDEPT3868,Center for Learning and Teaching 
SID20184111,Sem_1,87.0,94.0,42.0,40.0,79.0,71.0,59.0,67.42857143,472,IDEPT3868,Center for Learning and Teaching 
SID20184111,Sem_2,54.0,56.0,92.0,95.0,50.0,90.0,84.0,74.42857143,521,IDEPT3868,Center for Learning and Teaching 
SID20184111,Sem_3,86.0,47.0,84.0,42.0,70.0,45.0,53.0,61.0,427,IDEPT3868,Center for Learning and Teaching 
SID20184111,Sem_4,55.0,48.0,63.0,81.0,78.0,99.0,65.0,69.85714286,489,IDEPT3868,Center for Learning and Teaching 
SID20184111,Sem_5,41.0,83.0,84.0,88.0,40.0,66.0,90.0,70.28571429,492,IDEPT3868,Center for Learning and Teaching 
SID20184111,Sem_6,79.0,85.0,78.0,79.0,59.0,46.0,76.0,71.71428571,502,IDEPT3868,Center for Learning and Teaching 
SID20184111,Sem_7,51.0,76.0,72.0,75.0,59.0,67.0,66.0,66.57142857,466,IDEPT3868,Center for Learning and Teaching 
SID20184111,Sem_8,99.0,53.0,50.0,93.0,79.0,44.0,70.0,69.71428571,488,IDEPT3868,Center for Learning and Teaching 
SID20184507,Sem_1,89.0,62.0,60.0,72.0,60.0,77.0,54.0,67.71428571,474,IDEPT3868,Center for Learning and Teaching 
SID20184507,Sem_2,88.0,90.0,77.0,94.0,41.0,74.0,69.0,76.14285714,533,IDEPT3868,Center for Learning and Teaching 
SID20184507,Sem_3,42.0,85.0,63.0,40.0,66.0,72.0,77.0,63.57142857,445,IDEPT3868,Center for Learning and Teaching 
SID20184507,Sem_4,43.0,72.0,94.0,60.0,99.0,57.0,65.0,70.0,490,IDEPT3868,Center for Learning and Teaching 
SID20184507,Sem_5,73.0,92.0,53.0,54.0,97.0,91.0,40.0,71.42857143,500,IDEPT3868,Center for Learning and Teaching 
SID20184507,Sem_6,75.0,59.0,92.0,85.0,99.0,83.0,94.0,83.85714286,587,IDEPT3868,Center for Learning and Teaching 
SID20184507,Sem_7,83.0,54.0,92.0,57.0,91.0,81.0,92.0,78.57142857,550,IDEPT3868,Center for Learning and Teaching 
SID20184507,Sem_8,99.0,53.0,73.0,50.0,71.0,91.0,74.0,73.0,511,IDEPT3868,Center for Learning and Teaching 
SID20184626,Sem_1,44.0,74.0,53.0,73.0,91.0,75.0,62.0,67.42857143,472,IDEPT3868,Center for Learning and Teaching 
SID20184626,Sem_2,86.0,73.0,81.0,89.0,93.0,93.0,42.0,79.57142857,557,IDEPT3868,Center for Learning and Teaching 
SID20184626,Sem_3,76.0,64.0,48.0,50.0,72.0,91.0,55.0,65.14285714,456,IDEPT3868,Center for Learning and Teaching 
SID20184626,Sem_4,58.0,87.0,42.0,72.0,100.0,85.0,65.0,72.71428571,509,IDEPT3868,Center for Learning and Teaching 
SID20184626,Sem_5,51.0,84.0,65.0,79.0,86.0,51.0,60.0,68.0,476,IDEPT3868,Center for Learning and Teaching 
SID20184626,Sem_6,71.0,88.0,84.0,80.0,66.0,92.0,89.0,81.42857143,570,IDEPT3868,Center for Learning and Teaching 
SID20184626,Sem_7,40.0,95.0,69.0,72.0,52.0,59.0,50.0,62.42857143,437,IDEPT3868,Center for Learning and Teaching 
SID20184626,Sem_8,80.0,62.0,43.0,67.0,71.0,69.0,69.0,65.85714286,461,IDEPT3868,Center for Learning and Teaching 
SID20186847,Sem_1,68.0,88.0,97.0,67.0,88.0,65.0,64.0,76.71428571,537,IDEPT3868,Center for Learning and Teaching 
SID20186847,Sem_2,63.0,46.0,78.0,89.0,65.0,93.0,56.0,70.0,490,IDEPT3868,Center for Learning and Teaching 
SID20186847,Sem_3,90.0,,72.0,46.0,100.0,54.0,71.0,72.16666667,433,IDEPT3868,Center for Learning and Teaching 
SID20186847,Sem_4,76.0,42.0,49.0,85.0,100.0,49.0,42.0,63.28571429,443,IDEPT3868,Center for Learning and Teaching 
SID20186847,Sem_5,89.0,91.0,65.0,42.0,91.0,93.0,82.0,79.0,553,IDEPT3868,Center for Learning and Teaching 
SID20186847,Sem_6,99.0,85.0,91.0,42.0,70.0,49.0,96.0,76.0,532,IDEPT3868,Center for Learning and Teaching 
SID20186847,Sem_7,99.0,90.0,82.0,53.0,84.0,94.0,57.0,79.85714286,559,IDEPT3868,Center for Learning and Teaching 
SID20186847,Sem_8,53.0,46.0,59.0,85.0,68.0,44.0,71.0,60.85714286,426,IDEPT3868,Center for Learning and Teaching 
SID20188686,Sem_1,81.0,72.0,73.0,86.0,83.0,87.0,46.0,75.42857143,528,IDEPT3868,Center for Learning and Teaching 
SID20188686,Sem_2,53.0,58.0,82.0,42.0,50.0,84.0,49.0,59.71428571,418,IDEPT3868,Center for Learning and Teaching 
SID20188686,Sem_3,74.0,42.0,99.0,58.0,57.0,45.0,93.0,66.85714286,468,IDEPT3868,Center for Learning and Teaching 
SID20188686,Sem_4,67.0,40.0,87.0,72.0,53.0,53.0,95.0,66.71428571,467,IDEPT3868,Center for Learning and Teaching 
SID20188686,Sem_5,78.0,84.0,81.0,50.0,99.0,92.0,85.0,81.28571429,569,IDEPT3868,Center for Learning and Teaching 
SID20188686,Sem_6,41.0,95.0,58.0,64.0,43.0,49.0,52.0,57.42857143,402,IDEPT3868,Center for Learning and Teaching 
SID20188686,Sem_7,66.0,79.0,55.0,86.0,76.0,68.0,46.0,68.0,476,IDEPT3868,Center for Learning and Teaching 
SID20188686,Sem_8,55.0,51.0,41.0,62.0,46.0,89.0,99.0,63.28571429,443,IDEPT3868,Center for Learning and Teaching 
SID20189452,Sem_1,81.0,76.0,98.0,91.0,100.0,,61.0,84.5,507,IDEPT3868,Center for Learning and Teaching 
SID20189452,Sem_2,98.0,70.0,73.0,59.0,47.0,72.0,78.0,71.0,497,IDEPT3868,Center for Learning and Teaching 
SID20189452,Sem_3,72.0,100.0,40.0,40.0,86.0,80.0,52.0,67.14285714,470,IDEPT3868,Center for Learning and Teaching 
SID20189452,Sem_4,68.0,52.0,54.0,61.0,63.0,73.0,63.0,62.0,434,IDEPT3868,Center for Learning and Teaching 
SID20189452,Sem_5,66.0,46.0,77.0,94.0,,90.0,73.0,74.33333333,446,IDEPT3868,Center for Learning and Teaching 
SID20189452,Sem_6,67.0,79.0,88.0,90.0,61.0,75.0,73.0,76.14285714,533,IDEPT3868,Center for Learning and Teaching 
SID20189452,Sem_7,57.0,88.0,76.0,93.0,49.0,74.0,100.0,76.71428571,537,IDEPT3868,Center for Learning and Teaching 
SID20189452,Sem_8,92.0,91.0,86.0,48.0,43.0,76.0,70.0,72.28571429,506,IDEPT3868,Center for Learning and Teaching 
SID20131501,Sem_1,61.0,53.0,41.0,72.0,88.0,72.0,72.0,65.57142857,459,IDEPT4938,Civil Engineering
SID20131501,Sem_2,85.0,63.0,99.0,81.0,80.0,52.0,63.0,74.71428571,523,IDEPT4938,Civil Engineering
SID20131501,Sem_3,93.0,99.0,41.0,46.0,99.0,91.0,57.0,75.14285714,526,IDEPT4938,Civil Engineering
SID20131501,Sem_4,80.0,58.0,76.0,66.0,45.0,42.0,71.0,62.57142857,438,IDEPT4938,Civil Engineering
SID20131501,Sem_5,83.0,100.0,82.0,89.0,92.0,61.0,44.0,78.71428571,551,IDEPT4938,Civil Engineering
SID20131501,Sem_6,52.0,,48.0,62.0,66.0,91.0,74.0,65.5,393,IDEPT4938,Civil Engineering
SID20131501,Sem_7,52.0,45.0,88.0,70.0,42.0,79.0,52.0,61.14285714,428,IDEPT4938,Civil Engineering
SID20131501,Sem_8,70.0,50.0,68.0,50.0,98.0,84.0,100.0,74.28571429,520,IDEPT4938,Civil Engineering
SID20133121,Sem_1,45.0,89.0,82.0,47.0,77.0,76.0,41.0,65.28571429,457,IDEPT4938,Civil Engineering
SID20133121,Sem_2,44.0,93.0,86.0,50.0,42.0,67.0,46.0,61.14285714,428,IDEPT4938,Civil Engineering
SID20133121,Sem_3,98.0,81.0,61.0,91.0,84.0,44.0,,76.5,459,IDEPT4938,Civil Engineering
SID20133121,Sem_4,47.0,63.0,93.0,43.0,80.0,57.0,95.0,68.28571429,478,IDEPT4938,Civil Engineering
SID20133121,Sem_5,84.0,93.0,19.0,48.0,57.0,41.0,71.0,59.0,413,IDEPT4938,Civil Engineering
SID20133121,Sem_6,47.0,75.0,86.0,98.0,62.0,73.0,98.0,77.0,539,IDEPT4938,Civil Engineering
SID20133121,Sem_7,49.0,67.0,95.0,50.0,42.0,81.0,63.0,63.85714286,447,IDEPT4938,Civil Engineering
SID20133121,Sem_8,68.0,82.0,74.0,49.0,77.0,41.0,99.0,70.0,490,IDEPT4938,Civil Engineering
SID20133542,Sem_1,43.0,45.0,84.0,43.0,79.0,94.0,87.0,67.85714286,475,IDEPT4938,Civil Engineering
SID20133542,Sem_2,56.0,45.0,60.0,57.0,70.0,73.0,76.0,62.42857143,437,IDEPT4938,Civil Engineering
SID20133542,Sem_3,76.0,86.0,90.0,72.0,53.0,,81.0,76.33333333,458,IDEPT4938,Civil Engineering
SID20133542,Sem_4,40.0,45.0,97.0,77.0,72.0,47.0,93.0,67.28571429,471,IDEPT4938,Civil Engineering
SID20133542,Sem_5,78.0,70.0,54.0,50.0,53.0,58.0,96.0,65.57142857,459,IDEPT4938,Civil Engineering
SID20133542,Sem_6,76.0,60.0,77.0,42.0,93.0,89.0,46.0,69.0,483,IDEPT4938,Civil Engineering
SID20133542,Sem_7,99.0,85.0,61.0,59.0,50.0,94.0,63.0,73.0,511,IDEPT4938,Civil Engineering
SID20133542,Sem_8,88.0,55.0,87.0,50.0,46.0,66.0,75.0,66.71428571,467,IDEPT4938,Civil Engineering
SID20134382,Sem_1,82.0,24.0,74.0,49.0,53.0,53.0,67.0,57.42857143,402,IDEPT4938,Civil Engineering
SID20134382,Sem_2,60.0,47.0,85.0,65.0,75.0,40.0,86.0,65.42857143,458,IDEPT4938,Civil Engineering
SID20134382,Sem_3,67.0,44.0,40.0,66.0,100.0,55.0,89.0,65.85714286,461,IDEPT4938,Civil Engineering
SID20134382,Sem_4,60.0,47.0,67.0,93.0,91.0,48.0,89.0,70.71428571,495,IDEPT4938,Civil Engineering
SID20134382,Sem_5,40.0,88.0,46.0,78.0,47.0,70.0,98.0,66.71428571,467,IDEPT4938,Civil Engineering
SID20134382,Sem_6,59.0,81.0,66.0,98.0,84.0,66.0,,75.66666667,454,IDEPT4938,Civil Engineering
SID20134382,Sem_7,42.0,60.0,94.0,64.0,52.0,92.0,61.0,66.42857143,465,IDEPT4938,Civil Engineering
SID20134382,Sem_8,78.0,45.0,80.0,59.0,80.0,68.0,91.0,71.57142857,501,IDEPT4938,Civil Engineering
SID20134637,Sem_1,45.0,84.0,57.0,,55.0,76.0,53.0,61.66666667,370,IDEPT4938,Civil Engineering
SID20134637,Sem_2,75.0,52.0,95.0,21.0,43.0,73.0,66.0,60.71428571,425,IDEPT4938,Civil Engineering
SID20134637,Sem_3,81.0,74.0,73.0,69.0,69.0,72.0,54.0,70.28571429,492,IDEPT4938,Civil Engineering
SID20134637,Sem_4,51.0,64.0,53.0,76.0,47.0,90.0,,63.5,381,IDEPT4938,Civil Engineering
SID20134637,Sem_5,97.0,96.0,93.0,57.0,85.0,99.0,42.0,81.28571429,569,IDEPT4938,Civil Engineering
SID20134637,Sem_6,52.0,52.0,66.0,54.0,96.0,100.0,77.0,71.0,497,IDEPT4938,Civil Engineering
SID20134637,Sem_7,81.0,49.0,44.0,82.0,98.0,94.0,77.0,75.0,525,IDEPT4938,Civil Engineering
SID20134637,Sem_8,83.0,40.0,74.0,94.0,59.0,68.0,86.0,72.0,504,IDEPT4938,Civil Engineering
SID20135700,Sem_1,56.0,89.0,65.0,43.0,77.0,71.0,46.0,63.85714286,447,IDEPT4938,Civil Engineering
SID20135700,Sem_2,65.0,68.0,75.0,56.0,83.0,67.0,48.0,66.0,462,IDEPT4938,Civil Engineering
SID20135700,Sem_3,73.0,52.0,99.0,42.0,44.0,49.0,43.0,57.42857143,402,IDEPT4938,Civil Engineering
SID20135700,Sem_4,78.0,62.0,56.0,98.0,71.0,74.0,90.0,75.57142857,529,IDEPT4938,Civil Engineering
SID20135700,Sem_5,68.0,81.0,75.0,98.0,70.0,80.0,83.0,79.28571429,555,IDEPT4938,Civil Engineering
SID20135700,Sem_6,77.0,93.0,77.0,94.0,85.0,64.0,63.0,79.0,553,IDEPT4938,Civil Engineering
SID20135700,Sem_7,89.0,67.0,95.0,77.0,65.0,74.0,40.0,72.42857143,507,IDEPT4938,Civil Engineering
SID20135700,Sem_8,58.0,96.0,41.0,95.0,66.0,99.0,99.0,79.14285714,554,IDEPT4938,Civil Engineering
SID20136563,Sem_1,59.0,52.0,65.0,89.0,44.0,88.0,80.0,68.14285714,477,IDEPT4938,Civil Engineering
SID20136563,Sem_2,69.0,92.0,85.0,54.0,82.0,78.0,55.0,73.57142857,515,IDEPT4938,Civil Engineering
SID20136563,Sem_3,87.0,40.0,49.0,84.0,48.0,74.0,48.0,61.42857143,430,IDEPT4938,Civil Engineering
SID20136563,Sem_4,57.0,43.0,65.0,82.0,79.0,83.0,96.0,72.14285714,505,IDEPT4938,Civil Engineering
SID20136563,Sem_5,83.0,77.0,50.0,54.0,75.0,96.0,66.0,71.57142857,501,IDEPT4938,Civil Engineering
SID20136563,Sem_6,80.0,91.0,77.0,100.0,90.0,77.0,47.0,80.28571429,562,IDEPT4938,Civil Engineering
SID20136563,Sem_7,50.0,51.0,91.0,42.0,93.0,42.0,47.0,59.42857143,416,IDEPT4938,Civil Engineering
SID20136563,Sem_8,98.0,67.0,54.0,41.0,83.0,95.0,,73.0,438,IDEPT4938,Civil Engineering
SID20136798,Sem_1,54.0,44.0,42.0,80.0,86.0,48.0,98.0,64.57142857,452,IDEPT4938,Civil Engineering
SID20136798,Sem_2,71.0,63.0,73.0,58.0,60.0,99.0,43.0,66.71428571,467,IDEPT4938,Civil Engineering
SID20136798,Sem_3,91.0,45.0,40.0,57.0,41.0,95.0,61.0,61.42857143,430,IDEPT4938,Civil Engineering
SID20136798,Sem_4,45.0,73.0,63.0,91.0,66.0,81.0,95.0,73.42857143,514,IDEPT4938,Civil Engineering
SID20136798,Sem_5,75.0,62.0,40.0,96.0,44.0,92.0,68.0,68.14285714,477,IDEPT4938,Civil Engineering
SID20136798,Sem_6,,41.0,55.0,92.0,57.0,84.0,64.0,65.5,393,IDEPT4938,Civil Engineering
SID20136798,Sem_7,41.0,41.0,68.0,51.0,53.0,71.0,87.0,58.85714286,412,IDEPT4938,Civil Engineering
SID20136798,Sem_8,76.0,81.0,87.0,51.0,89.0,41.0,79.0,72.0,504,IDEPT4938,Civil Engineering
SID20137021,Sem_1,45.0,98.0,77.0,97.0,62.0,81.0,50.0,72.85714286,510,IDEPT4938,Civil Engineering
SID20137021,Sem_2,76.0,44.0,45.0,66.0,60.0,82.0,27.0,57.14285714,400,IDEPT4938,Civil Engineering
SID20137021,Sem_3,74.0,98.0,71.0,84.0,69.0,62.0,46.0,72.0,504,IDEPT4938,Civil Engineering
SID20137021,Sem_4,79.0,57.0,48.0,43.0,77.0,45.0,79.0,61.14285714,428,IDEPT4938,Civil Engineering
SID20137021,Sem_5,45.0,55.0,66.0,84.0,68.0,93.0,100.0,73.0,511,IDEPT4938,Civil Engineering
SID20137021,Sem_6,100.0,84.0,56.0,92.0,94.0,90.0,89.0,86.42857143,605,IDEPT4938,Civil Engineering
SID20137021,Sem_7,47.0,44.0,96.0,74.0,84.0,61.0,84.0,70.0,490,IDEPT4938,Civil Engineering
SID20137021,Sem_8,84.0,97.0,75.0,51.0,73.0,65.0,59.0,72.0,504,IDEPT4938,Civil Engineering
SID20137380,Sem_1,89.0,90.0,76.0,92.0,61.0,67.0,45.0,74.28571429,520,IDEPT4938,Civil Engineering
SID20137380,Sem_2,85.0,58.0,94.0,63.0,95.0,100.0,69.0,80.57142857,564,IDEPT4938,Civil Engineering
SID20137380,Sem_3,69.0,82.0,49.0,91.0,43.0,75.0,90.0,71.28571429,499,IDEPT4938,Civil Engineering
SID20137380,Sem_4,43.0,67.0,48.0,59.0,62.0,43.0,60.0,54.57142857,382,IDEPT4938,Civil Engineering
SID20137380,Sem_5,54.0,42.0,73.0,44.0,58.0,52.0,98.0,60.14285714,421,IDEPT4938,Civil Engineering
SID20137380,Sem_6,59.0,66.0,51.0,63.0,56.0,87.0,46.0,61.14285714,428,IDEPT4938,Civil Engineering
SID20137380,Sem_7,69.0,50.0,64.0,48.0,83.0,86.0,,66.66666667,400,IDEPT4938,Civil Engineering
SID20137380,Sem_8,92.0,49.0,94.0,49.0,82.0,43.0,63.0,67.42857143,472,IDEPT4938,Civil Engineering
SID20138574,Sem_1,51.0,69.0,46.0,70.0,69.0,83.0,64.0,64.57142857,452,IDEPT4938,Civil Engineering
SID20138574,Sem_1,51.0,69.0,46.0,70.0,69.0,83.0,64.0,64.57142857,452,IDEPT4938,Civil Engineering
SID20138574,Sem_2,41.0,49.0,59.0,75.0,89.0,75.0,44.0,61.71428571,432,IDEPT4938,Civil Engineering
SID20138574,Sem_2,41.0,49.0,59.0,75.0,89.0,75.0,44.0,61.71428571,432,IDEPT4938,Civil Engineering
SID20138574,Sem_3,94.0,53.0,79.0,93.0,69.0,96.0,97.0,83.0,581,IDEPT4938,Civil Engineering
SID20138574,Sem_3,94.0,53.0,79.0,93.0,69.0,96.0,97.0,83.0,581,IDEPT4938,Civil Engineering
SID20138574,Sem_4,80.0,88.0,83.0,63.0,52.0,80.0,99.0,77.85714286,545,IDEPT4938,Civil Engineering
SID20138574,Sem_4,80.0,88.0,83.0,63.0,52.0,80.0,99.0,77.85714286,545,IDEPT4938,Civil Engineering
SID20138574,Sem_5,80.0,67.0,82.0,100.0,,50.0,,75.8,379,IDEPT4938,Civil Engineering
SID20138574,Sem_5,80.0,67.0,82.0,100.0,,50.0,,75.8,379,IDEPT4938,Civil Engineering
SID20138574,Sem_6,68.0,66.0,51.0,46.0,56.0,48.0,87.0,60.28571429,422,IDEPT4938,Civil Engineering
SID20138574,Sem_6,68.0,66.0,51.0,46.0,56.0,48.0,87.0,60.28571429,422,IDEPT4938,Civil Engineering
SID20138574,Sem_7,45.0,65.0,73.0,53.0,60.0,48.0,73.0,59.57142857,417,IDEPT4938,Civil Engineering
SID20138574,Sem_7,45.0,65.0,73.0,53.0,60.0,48.0,73.0,59.57142857,417,IDEPT4938,Civil Engineering
SID20138574,Sem_8,87.0,91.0,58.0,62.0,98.0,54.0,41.0,70.14285714,491,IDEPT4938,Civil Engineering
SID20138574,Sem_8,87.0,91.0,58.0,62.0,98.0,54.0,41.0,70.14285714,491,IDEPT4938,Civil Engineering
SID20139569,Sem_1,75.0,48.0,97.0,68.0,87.0,97.0,61.0,76.14285714,533,IDEPT4938,Civil Engineering
SID20139569,Sem_2,69.0,85.0,65.0,48.0,75.0,83.0,40.0,66.42857143,465,IDEPT4938,Civil Engineering
SID20139569,Sem_3,48.0,73.0,76.0,,51.0,99.0,72.0,69.83333333,419,IDEPT4938,Civil Engineering
SID20139569,Sem_4,47.0,57.0,86.0,87.0,92.0,91.0,45.0,72.14285714,505,IDEPT4938,Civil Engineering
SID20139569,Sem_5,71.0,70.0,56.0,88.0,44.0,63.0,46.0,62.57142857,438,IDEPT4938,Civil Engineering
SID20139569,Sem_6,81.0,57.0,89.0,71.0,69.0,92.0,77.0,76.57142857,536,IDEPT4938,Civil Engineering
SID20139569,Sem_7,97.0,76.0,61.0,51.0,70.0,59.0,56.0,67.14285714,470,IDEPT4938,Civil Engineering
SID20139569,Sem_8,57.0,71.0,86.0,71.0,97.0,74.0,95.0,78.71428571,551,IDEPT4938,Civil Engineering
SID20139613,Sem_1,91.0,44.0,48.0,73.0,47.0,70.0,59.0,61.71428571,432,IDEPT4938,Civil Engineering
SID20139613,Sem_2,50.0,56.0,41.0,98.0,75.0,99.0,65.0,69.14285714,484,IDEPT4938,Civil Engineering
SID20139613,Sem_3,78.0,86.0,85.0,57.0,50.0,88.0,76.0,74.28571429,520,IDEPT4938,Civil Engineering
SID20139613,Sem_4,86.0,81.0,93.0,72.0,53.0,88.0,45.0,74.0,518,IDEPT4938,Civil Engineering
SID20139613,Sem_5,61.0,68.0,43.0,93.0,89.0,93.0,98.0,77.85714286,545,IDEPT4938,Civil Engineering
SID20139613,Sem_6,47.0,66.0,53.0,69.0,83.0,86.0,85.0,69.85714286,489,IDEPT4938,Civil Engineering
SID20139613,Sem_7,74.0,40.0,92.0,70.0,62.0,85.0,80.0,71.85714286,503,IDEPT4938,Civil Engineering
SID20139613,Sem_8,96.0,64.0,89.0,72.0,71.0,92.0,83.0,81.0,567,IDEPT4938,Civil Engineering
SID20141561,Sem_1,73.0,88.0,91.0,89.0,40.0,72.0,73.0,75.14285714,526,IDEPT4938,Civil Engineering
SID20141561,Sem_2,66.0,60.0,67.0,69.0,78.0,73.0,95.0,72.57142857,508,IDEPT4938,Civil Engineering
SID20141561,Sem_3,97.0,56.0,67.0,75.0,56.0,87.0,43.0,68.71428571,481,IDEPT4938,Civil Engineering
SID20141561,Sem_4,89.0,93.0,61.0,88.0,88.0,73.0,73.0,80.71428571,565,IDEPT4938,Civil Engineering
SID20141561,Sem_5,84.0,74.0,84.0,63.0,95.0,70.0,67.0,76.71428571,537,IDEPT4938,Civil Engineering
SID20141561,Sem_6,66.0,84.0,90.0,61.0,73.0,66.0,90.0,75.71428571,530,IDEPT4938,Civil Engineering
SID20141561,Sem_7,41.0,89.0,97.0,74.0,83.0,86.0,62.0,76.0,532,IDEPT4938,Civil Engineering
SID20141561,Sem_8,99.0,49.0,68.0,87.0,54.0,100.0,65.0,74.57142857,522,IDEPT4938,Civil Engineering
SID20141735,Sem_1,81.0,54.0,98.0,76.0,98.0,64.0,69.0,77.14285714,540,IDEPT4938,Civil Engineering
SID20141735,Sem_2,76.0,70.0,62.0,49.0,,21.0,41.0,53.16666667,319,IDEPT4938,Civil Engineering
SID20141735,Sem_3,97.0,83.0,87.0,89.0,56.0,80.0,100.0,84.57142857,592,IDEPT4938,Civil Engineering
SID20141735,Sem_4,49.0,52.0,60.0,85.0,65.0,50.0,46.0,58.14285714,407,IDEPT4938,Civil Engineering
SID20141735,Sem_5,43.0,58.0,96.0,43.0,50.0,80.0,64.0,62.0,434,IDEPT4938,Civil Engineering
SID20141735,Sem_6,73.0,96.0,74.0,81.0,,40.0,48.0,68.66666667,412,IDEPT4938,Civil Engineering
SID20141735,Sem_7,76.0,86.0,82.0,100.0,65.0,62.0,48.0,74.14285714,519,IDEPT4938,Civil Engineering
