,Sem_1,Sem_2,Sem_3,Sem_4,Sem_5,Sem_6,Sem_7,Sem_8
1874,65.66666667,70.66666667,87.28571429,67.28571429,61.85714286,83.42857143,73.5,66.85714286
1875,67.57142857,70.85714286,68.0,67.42857143,71.66666667,61.14285714,67.16666667,74.57142857
1876,71.71428571,79.28571429,50.57142857,69.71428571,72.66666667,70.66666667,75.28571429,59.85714286
1877,68.71428571,82.0,71.14285714,76.71428571,69.16666667,71.14285714,72.16666667,65.28571429
1878,71.42857143,61.14285714,61.0,69.42857143,57.5,69.14285714,73.85714286,67.57142857
1879,65.71428571,67.0,76.57142857,70.42857143,82.71428571,73.0,77.85714286,71.14285714
1880,78.57142857,79.85714286,70.5,72.71428571,70.16666667,73.71428571,67.71428571,73.28571429
1881,75.28571429,68.14285714,73.14285714,72.42857143,76.14285714,59.57142857,74.0,60.14285714
1882,70.71428571,67.28571429,68.42857143,76.14285714,74.57142857,75.57142857,75.66666667,79.0
1883,72.42857143,69.57142857,81.57142857,67.83333333,68.28571429,69.57142857,75.85714286,62.42857143
1884,58.42857143,63.42857143,69.28571429,74.71428571,73.42857143,59.0,84.5,66.0
1885,78.28571429,63.0,54.33333333,69.0,57.14285714,73.85714286,72.71428571,70.85714286
1886,73.28571429,84.85714286,60.85714286,79.42857143,67.42857143,75.16666667,65.42857143,69.42857143
1887,70.5,71.28571429,64.42857143,61.14285714,58.57142857,89.14285714,63.57142857,65.0
1888,75.28571429,68.28571429,64.57142857,71.57142857,73.14285714,62.85714286,79.4,72.14285714
1889,75.85714286,71.33333333,61.14285714,69.71428571,67.71428571,63.42857143,66.66666667,64.42857143
1890,69.16666667,69.28571429,76.71428571,66.0,67.57142857,61.42857143,73.28571429,70.71428571
1891,67.57142857,75.57142857,56.14285714,80.14285714,63.28571429,68.42857143,82.8,66.0
1892,56.28571429,68.42857143,60.85714286,85.71428571,72.14285714,80.71428571,76.4,67.42857143
1893,68.0,73.71428571,75.16666667,73.85714286,79.28571429,65.71428571,78.0,59.14285714
1894,70.42857143,61.14285714,64.28571429,84.14285714,72.14285714,87.57142857,62.0,66.85714286
1895,72.0,68.28571429,66.33333333,80.28571429,79.0,61.28571429,71.71428571,86.33333333
1896,59.66666667,75.0,70.85714286,67.85714286,64.14285714,75.42857143,64.28571429,66.42857143
1897,75.16666667,83.57142857,62.71428571,75.42857143,69.42857143,65.85714286,72.5,78.14285714
1898,66.71428571,73.33333333,81.85714286,69.28571429,68.42857143,75.28571429,70.42857143,64.42857143
1899,64.33333333,59.57142857,74.14285714,58.71428571,72.83333333,76.0,78.42857143,71.14285714
1900,62.0,86.0,63.71428571,67.85714286,70.14285714,76.0,62.14285714,72.85714286
1901,71.0,71.83333333,60.71428571,63.66666667,64.66666667,68.85714286,73.57142857,58.85714286
1902,65.71428571,67.0,72.71428571,60.28571429,68.57142857,71.42857143,81.5,77.85714286
1903,83.16666667,73.57142857,70.71428571,67.42857143,64.0,61.28571429,62.85714286,73.14285714
1904,79.28571429,65.71428571,69.28571429,66.14285714,68.85714286,62.14285714,70.85714286,60.83333333
1905,70.42857143,67.14285714,60.14285714,62.0,76.85714286,67.28571429,70.14285714,74.0
1906,67.14285714,70.71428571,68.42857143,72.71428571,72.57142857,63.57142857,62.42857143,59.85714286
1907,74.14285714,71.85714286,67.14285714,59.57142857,75.71428571,72.85714286,76.42857143,71.71428571
1908,79.0,62.5,56.71428571,66.85714286,75.0,60.57142857,65.0,64.57142857
1909,66.85714286,76.57142857,65.0,66.57142857,62.28571429,67.83333333,76.42857143,76.28571429
1910,70.85714286,67.14285714,77.14285714,73.85714286,69.57142857,80.57142857,69.42857143,62.71428571
1911,77.85714286,82.57142857,82.16666667,65.16666667,64.14285714,78.42857143,56.14285714,69.57142857
1912,68.57142857,71.28571429,65.0,69.85714286,66.33333333,70.28571429,63.5,59.71428571
1913,69.0,81.57142857,61.14285714,65.0,84.42857143,71.0,71.0,71.71428571
1914,76.85714286,60.42857143,56.83333333,74.0,58.14285714,74.14285714,64.28571429,80.14285714
1915,76.0,66.0,72.42857143,70.5,75.14285714,67.0,69.71428571,74.83333333
1916,73.0,59.16666667,60.42857143,79.14285714,68.0,83.85714286,61.42857143,71.42857143
1917,80.66666667,81.28571429,83.14285714,70.57142857,81.14285714,67.85714286,65.57142857,71.0
1918,75.42857143,75.14285714,64.85714286,78.66666667,68.71428571,70.57142857,68.0,80.71428571
1919,72.85714286,73.85714286,76.33333333,76.0,68.42857143,76.83333333,67.14285714,78.14285714
1920,79.28571429,80.0,80.57142857,64.28571429,70.57142857,76.71428571,64.33333333,79.0
1921,72.14285714,78.42857143,62.0,78.14285714,60.85714286,74.42857143,73.28571429,71.71428571
1922,76.85714286,61.57142857,65.14285714,66.85714286,70.71428571,68.42857143,60.71428571,71.85714286
1923,69.14285714,68.14285714,86.0,74.85714286,74.0,62.85714286,60.14285714,82.14285714
1924,69.42857143,55.28571429,68.71428571,64.57142857,66.66666667,61.0,67.28571429,76.28571429
1925,74.28571429,64.71428571,72.33333333,67.42857143,69.57142857,80.0,57.71428571,72.57142857
1926,70.0,83.14285714,60.16666667,69.0,62.16666667,66.57142857,83.57142857,71.0
1927,61.14285714,73.71428571,73.71428571,63.28571429,77.57142857,82.42857143,61.42857143,66.28571429
1928,58.57142857,73.85714286,74.42857143,68.66666667,76.14285714,65.66666667,65.57142857,67.28571429
1929,72.0,69.14285714,64.42857143,77.57142857,65.71428571,68.14285714,64.14285714,69.5
1930,67.42857143,74.42857143,61.0,69.85714286,70.28571429,71.71428571,66.57142857,69.71428571
1931,67.71428571,76.14285714,63.57142857,70.0,71.42857143,83.85714286,78.57142857,73.0
1932,67.42857143,79.57142857,65.14285714,72.71428571,68.0,81.42857143,62.42857143,65.85714286
1933,76.71428571,70.0,72.16666667,63.28571429,79.0,76.0,79.85714286,60.85714286
1934,75.42857143,59.71428571,66.85714286,66.71428571,81.28571429,57.42857143,68.0,63.28571429
1935,84.5,71.0,67.14285714,62.0,74.33333333,76.14285714,76.71428571,72.28571429
1936,65.57142857,74.71428571,75.14285714,62.57142857,78.71428571,65.5,61.14285714,74.28571429
1937,65.28571429,61.14285714,76.5,68.28571429,59.0,77.0,63.85714286,70.0
1938,67.85714286,62.42857143,76.33333333,67.28571429,65.57142857,69.0,73.0,66.71428571
1939,57.42857143,65.42857143,65.85714286,70.71428571,66.71428571,75.66666667,66.42857143,71.57142857
1940,61.66666667,60.71428571,70.28571429,63.5,81.28571429,71.0,75.0,72.0
1941,63.85714286,66.0,57.42857143,75.57142857,79.28571429,79.0,72.42857143,79.14285714
1942,68.14285714,73.57142857,61.42857143,72.14285714,71.57142857,80.28571429,59.42857143,73.0
1943,64.57142857,66.71428571,61.42857143,73.42857143,68.14285714,65.5,58.85714286,72.0
1944,72.85714286,57.14285714,72.0,61.14285714,73.0,86.42857143,70.0,72.0
1945,74.28571429,80.57142857,71.28571429,54.57142857,60.14285714,61.14285714,66.66666667,67.42857143
1946,64.57142857,64.57142857,61.71428571,61.71428571,83.0,83.0,77.85714286,77.85714286
1947,75.8,75.8,60.28571429,60.28571429,59.57142857,59.57142857,70.14285714,70.14285714
1948,76.14285714,66.42857143,69.83333333,72.14285714,62.57142857,76.57142857,67.14285714,78.71428571
1949,61.71428571,69.14285714,74.28571429,74.0,77.85714286,69.85714286,71.85714286,81.0
1950,75.14285714,72.57142857,68.71428571,80.71428571,76.71428571,75.71428571,76.0,74.57142857
1951,77.14285714,53.16666667,84.57142857,58.14285714,62.0,68.66666667,74.14285714,58.33333333
1952,68.14285714,65.14285714,49.14285714,68.85714286,52.42857143,73.14285714,68.28571429,73.14285714
1953,75.57142857,65.0,75.57142857,76.5,74.28571429,69.66666667,68.85714286,64.66666667
1954,75.16666667,48.14285714,64.42857143,84.0,72.42857143,65.33333333,69.28571429,70.85714286
1955,76.85714286,68.33333333,76.28571429,65.28571429,71.42857143,71.66666667,84.5,65.28571429
1956,58.5,72.42857143,62.57142857,69.42857143,50.0,60.0,81.28571429,61.28571429
1957,81.57142857,74.0,81.0,84.42857143,67.71428571,68.0,64.0,70.33333333
1958,60.42857143,61.28571429,68.42857143,87.71428571,64.25,66.14285714,71.57142857,66.85714286
1959,76.28571429,69.28571429,80.0,71.71428571,71.28571429,69.14285714,71.71428571,72.5
1960,74.33333333,67.42857143,71.57142857,64.57142857,81.57142857,81.71428571,65.85714286,69.14285714
1961,66.28571429,66.28571429,67.42857143,67.42857143,66.42857143,66.42857143,75.14285714,75.14285714
1962,75.42857143,75.42857143,64.57142857,64.57142857,67.0,67.0,70.57142857,70.57142857
1963,61.28571429,77.28571429,73.71428571,66.83333333,72.0,82.0,69.14285714,63.28571429
1964,61.71428571,60.5,73.71428571,63.57142857,77.66666667,73.16666667,62.14285714,71.42857143
1965,66.57142857,73.57142857,70.28571429,69.85714286,70.85714286,68.28571429,69.85714286,74.0
1966,67.57142857,70.71428571,62.71428571,71.0,57.0,73.42857143,67.57142857,78.85714286
1967,63.85714286,66.14285714,89.16666667,74.0,69.14285714,64.85714286,59.0,57.42857143
1968,75.57142857,73.14285714,78.0,63.14285714,61.42857143,66.42857143,53.42857143,61.85714286
1969,71.85714286,77.71428571,79.14285714,65.71428571,66.85714286,82.42857143,79.85714286,54.42857143
1970,68.57142857,70.33333333,60.57142857,75.71428571,64.57142857,76.14285714,73.0,68.0
1971,74.28571429,74.28571429,73.42857143,73.42857143,74.33333333,74.33333333,71.0,71.0
1972,64.85714286,64.85714286,73.71428571,73.71428571,67.71428571,67.71428571,59.71428571,59.71428571
1973,67.42857143,65.71428571,76.0,78.71428571,75.85714286,70.57142857,77.14285714,76.85714286
1974,70.71428571,75.71428571,79.71428571,69.33333333,74.0,78.71428571,77.0,71.14285714
1975,81.57142857,72.85714286,62.71428571,57.85714286,62.33333333,60.0,62.85714286,74.71428571
1976,55.14285714,73.0,73.42857143,80.14285714,59.85714286,59.28571429,58.42857143,73.14285714
1977,71.57142857,72.28571429,75.0,64.0,69.71428571,79.85714286,77.0,61.57142857
1978,73.57142857,61.71428571,77.83333333,74.0,64.8,57.28571429,85.14285714,59.71428571
1979,68.0,59.42857143,67.28571429,73.57142857,68.28571429,79.5,71.14285714,70.57142857
1980,61.57142857,64.14285714,55.28571429,88.28571429,85.14285714,79.14285714,75.42857143,63.42857143
1981,65.14285714,76.57142857,71.85714286,70.71428571,72.85714286,68.0,69.71428571,66.14285714
1982,65.14285714,90.14285714,75.71428571,66.0,75.57142857,82.57142857,76.85714286,56.57142857
1983,72.28571429,68.0,75.85714286,71.57142857,76.57142857,75.71428571,75.71428571,79.42857143
1984,75.0,71.0,74.0,68.42857143,68.71428571,71.33333333,70.28571429,51.5
1985,72.0,59.42857143,64.28571429,67.57142857,77.16666667,55.8,79.71428571,62.85714286
1986,64.57142857,72.71428571,77.42857143,65.0,60.42857143,71.16666667,68.85714286,66.14285714
1987,74.85714286,69.57142857,84.85714286,69.0,60.14285714,62.14285714,70.16666667,82.71428571
1988,70.28571429,68.71428571,60.57142857,69.66666667,70.14285714,68.42857143,65.42857143,86.5
1989,80.85714286,64.83333333,74.0,83.28571429,68.71428571,65.28571429,77.57142857,67.0
1990,76.42857143,66.28571429,57.28571429,69.28571429,59.5,80.14285714,68.85714286,66.71428571
1991,75.85714286,72.0,72.0,74.57142857,71.14285714,79.42857143,82.14285714,66.0
1992,76.16666667,69.85714286,67.71428571,69.85714286,75.71428571,63.57142857,69.57142857,79.85714286
1993,81.28571429,70.0,62.71428571,73.85714286,64.83333333,78.57142857,73.28571429,61.28571429
1994,68.71428571,77.28571429,65.85714286,61.71428571,73.85714286,60.85714286,75.42857143,72.28571429
1995,84.0,68.42857143,61.83333333,70.0,77.28571429,83.0,79.28571429,66.71428571
1996,72.42857143,66.14285714,59.71428571,75.0,73.57142857,74.42857143,73.42857143,79.28571429
1997,70.83333333,60.28571429,53.85714286,70.85714286,61.57142857,68.28571429,72.85714286,58.85714286
1998,65.14285714,68.71428571,80.0,73.57142857,73.0,52.71428571,70.71428571,56.0
1999,80.85714286,50.28571429,65.14285714,71.0,62.71428571,70.16666667,68.28571429,78.0
2000,76.14285714,70.71428571,79.14285714,64.0,68.0,71.57142857,71.5,70.28571429
2001,63.42857143,70.0,83.14285714,76.42857143,66.14285714,61.66666667,62.71428571,72.57142857
2002,70.0,72.14285714,67.71428571,78.42857143,60.14285714,76.83333333,81.42857143,72.85714286
2003,72.71428571,74.71428571,68.85714286,75.0,71.4,58.42857143,67.14285714,73.14285714
2004,75.85714286,68.71428571,75.14285714,64.71428571,71.85714286,66.14285714,65.14285714,62.85714286
2005,65.28571429,65.57142857,71.85714286,64.85714286,70.28571429,73.5,67.33333333,83.71428571
2006,60.28571429,71.83333333,63.42857143,68.42857143,77.57142857,69.0,69.71428571,79.0
2007,70.42857143,59.57142857,65.28571429,77.0,54.71428571,77.33333333,71.14285714,57.42857143
2008,63.28571429,80.42857143,73.85714286,58.71428571,70.42857143,68.42857143,61.33333333,69.42857143
2009,61.71428571,68.85714286,71.0,73.57142857,82.0,71.28571429,56.66666667,72.71428571
2010,60.57142857,64.71428571,61.42857143,52.85714286,65.71428571,72.42857143,74.85714286,64.71428571
2011,68.28571429,68.28571429,66.28571429,66.28571429,64.85714286,64.85714286,63.28571429,63.28571429
2012,82.57142857,82.57142857,64.57142857,64.57142857,67.71428571,67.71428571,67.28571429,67.28571429
2013,72.71428571,68.71428571,77.71428571,78.2,64.71428571,73.14285714,69.28571429,62.71428571
2014,70.71428571,76.71428571,67.14285714,69.42857143,57.85714286,57.83333333,65.85714286,69.57142857
2015,68.0,79.71428571,68.0,67.85714286,57.66666667,78.14285714,72.42857143,74.71428571
2016,65.85714286,74.14285714,72.71428571,75.0,62.57142857,64.0,73.71428571,59.14285714
2017,81.85714286,72.0,70.42857143,60.28571429,66.57142857,65.0,59.57142857,78.28571429
2018,72.0,69.28571429,70.28571429,72.85714286,84.71428571,72.0,63.28571429,77.42857143
2019,80.28571429,64.85714286,66.71428571,70.83333333,77.71428571,75.85714286,76.57142857,75.14285714
2020,79.33333333,66.42857143,52.57142857,66.5,57.57142857,68.0,71.85714286,67.28571429
2021,69.33333333,79.33333333,61.28571429,64.28571429,63.28571429,71.33333333,59.42857143,79.28571429
2022,73.28571429,86.71428571,67.14285714,71.85714286,62.0,70.28571429,60.42857143,62.33333333
2023,81.14285714,76.71428571,72.28571429,61.66666667,71.42857143,72.71428571,70.14285714,76.42857143
2024,76.71428571,63.0,72.57142857,72.28571429,71.42857143,69.14285714,83.57142857,67.85714286
2025,79.85714286,67.42857143,71.85714286,82.57142857,62.14285714,71.28571429,65.42857143,70.71428571
2026,85.71428571,79.57142857,73.0,63.14285714,69.83333333,63.0,84.14285714,62.33333333
2027,72.16666667,66.71428571,60.5,72.0,81.71428571,78.71428571,62.83333333,70.71428571
2028,65.85714286,74.0,64.57142857,58.42857143,65.42857143,67.28571429,52.28571429,80.85714286
2029,64.0,85.42857143,87.85714286,74.85714286,71.71428571,79.71428571,53.0,68.71428571
2030,82.0,66.42857143,85.0,71.42857143,83.66666667,63.85714286,79.28571429,77.28571429
2031,68.0,76.28571429,75.28571429,77.14285714,75.71428571,68.71428571,76.85714286,56.57142857
2032,59.0,70.85714286,78.42857143,72.28571429,75.42857143,65.0,66.71428571,78.28571429
2033,69.42857143,65.71428571,71.14285714,60.42857143,69.0,74.0,77.14285714,80.71428571
2034,68.83333333,69.0,72.42857143,73.42857143,74.66666667,72.14285714,59.0,61.0
2035,67.85714286,64.85714286,79.28571429,54.42857143,78.71428571,60.85714286,76.14285714,61.85714286
2036,71.85714286,77.0,56.42857143,85.71428571,74.71428571,77.85714286,78.57142857,80.8
2037,74.83333333,64.0,66.14285714,64.85714286,60.57142857,67.85714286,57.71428571,87.0
2038,63.57142857,69.57142857,69.28571429,71.71428571,81.0,60.28571429,67.85714286,67.16666667
2039,67.14285714,58.85714286,63.14285714,69.71428571,70.28571429,74.85714286,77.71428571,71.66666667
2040,77.66666667,60.14285714,62.42857143,65.0,73.42857143,79.57142857,74.28571429,60.66666667
2041,76.42857143,69.0,83.85714286,69.57142857,71.71428571,63.85714286,70.42857143,69.71428571
2042,74.57142857,75.14285714,84.57142857,74.0,61.0,76.71428571,75.14285714,72.42857143
2043,65.28571429,61.85714286,77.0,70.14285714,72.85714286,68.71428571,80.0,67.14285714
2044,66.71428571,68.14285714,76.14285714,70.71428571,72.0,75.0,67.71428571,73.57142857
2045,64.0,64.57142857,62.0,66.28571429,62.0,66.57142857,81.0,61.42857143
2046,81.14285714,72.28571429,74.0,78.66666667,78.28571429,77.4,73.14285714,65.42857143
2047,65.85714286,68.0,59.57142857,83.0,77.42857143,73.85714286,74.42857143,73.0
2048,62.85714286,64.71428571,73.28571429,71.0,76.0,74.0,67.71428571,65.0
2049,74.71428571,70.57142857,74.71428571,64.83333333,64.33333333,62.42857143,69.85714286,70.28571429
2050,57.57142857,71.28571429,69.28571429,68.42857143,67.71428571,69.85714286,65.0,70.57142857
2051,70.0,72.14285714,66.85714286,70.28571429,64.42857143,54.57142857,71.71428571,68.14285714
2052,74.28571429,73.28571429,67.42857143,73.14285714,62.0,70.85714286,68.85714286,63.28571429
2053,68.85714286,79.85714286,57.0,72.0,71.14285714,81.28571429,59.85714286,86.0
2054,70.0,66.57142857,72.85714286,60.14285714,60.42857143,73.57142857,70.14285714,67.57142857
2055,61.71428571,75.42857143,66.71428571,72.71428571,70.57142857,79.42857143,69.71428571,65.14285714
2056,84.16666667,84.16666667,68.71428571,68.71428571,62.14285714,62.14285714,67.42857143,67.42857143
2057,71.42857143,71.42857143,81.83333333,81.83333333,77.0,77.0,76.57142857,76.57142857
2058,71.0,78.28571429,60.14285714,59.28571429,70.85714286,73.42857143,61.0,77.14285714
2059,69.0,63.0,73.28571429,73.42857143,72.57142857,68.42857143,67.57142857,74.28571429
2060,71.5,69.42857143,72.0,69.0,72.28571429,55.14285714,60.71428571,71.71428571
2061,68.6,74.83333333,81.85714286,69.85714286,64.57142857,61.0,70.71428571,75.0
2062,80.0,69.57142857,64.5,67.0,64.14285714,72.0,58.83333333,75.57142857
2063,61.85714286,60.42857143,69.85714286,74.14285714,70.71428571,54.0,65.28571429,70.14285714
2064,78.71428571,72.71428571,61.71428571,72.71428571,83.5,81.14285714,69.14285714,74.71428571
2065,60.57142857,73.28571429,65.16666667,83.85714286,68.16666667,65.85714286,70.33333333,62.85714286
2066,74.28571429,71.66666667,64.0,76.42857143,81.83333333,71.85714286,63.14285714,77.28571429
2067,71.0,71.0,65.42857143,65.42857143,84.14285714,84.14285714,69.28571429,69.28571429
2068,74.71428571,74.71428571,78.85714286,78.85714286,66.71428571,66.71428571,76.28571429,76.28571429
2069,77.14285714,65.71428571,68.57142857,66.0,60.71428571,73.57142857,64.14285714,68.57142857
2070,68.14285714,71.71428571,72.14285714,83.0,64.42857143,84.57142857,52.66666667,57.85714286
2071,64.85714286,71.14285714,65.14285714,68.71428571,67.57142857,63.28571429,78.4,55.42857143
2072,66.0,72.33333333,68.14285714,78.8,74.28571429,71.42857143,68.42857143,63.0
2073,81.71428571,76.28571429,74.71428571,61.33333333,60.16666667,68.28571429,80.42857143,75.42857143
2074,71.0,69.85714286,74.66666667,61.0,71.42857143,61.14285714,68.28571429,75.28571429
2075,65.42857143,64.42857143,74.0,73.71428571,69.42857143,56.28571429,72.71428571,56.14285714
2076,72.71428571,70.0,59.14285714,67.28571429,74.42857143,73.85714286,66.42857143,72.85714286
2077,59.0,70.0,72.85714286,66.85714286,73.0,63.14285714,78.28571429,69.42857143
2078,81.14285714,66.85714286,78.71428571,68.28571429,67.28571429,64.0,69.57142857,79.14285714
2079,57.57142857,60.28571429,80.0,66.85714286,66.71428571,74.57142857,78.85714286,61.57142857
2080,80.0,75.14285714,80.71428571,81.28571429,79.0,67.42857143,59.14285714,66.0
2081,70.0,79.57142857,66.0,66.33333333,71.42857143,74.16666667,70.0,80.57142857
2082,69.0,58.42857143,76.28571429,75.85714286,60.83333333,72.28571429,74.71428571,66.85714286
2083,67.5,64.42857143,70.42857143,71.57142857,67.57142857,79.0,77.0,68.28571429
2084,76.71428571,58.28571429,68.71428571,68.85714286,65.57142857,65.42857143,64.57142857,60.0
2085,75.28571429,76.0,67.71428571,71.14285714,73.71428571,59.28571429,68.0,54.42857143
2086,81.14285714,70.28571429,77.85714286,72.85714286,63.14285714,54.0,87.0,71.71428571
2087,61.14285714,57.85714286,76.33333333,72.0,65.57142857,54.42857143,62.14285714,79.42857143
2088,77.28571429,77.28571429,69.42857143,69.42857143,61.0,61.0,68.0,68.0
2089,67.0,67.0,69.14285714,69.14285714,53.71428571,53.71428571,64.71428571,64.71428571
2090,71.85714286,68.33333333,79.0,78.57142857,72.42857143,72.14285714,67.28571429,78.0
2091,67.85714286,64.85714286,75.57142857,74.57142857,74.71428571,65.28571429,67.42857143,74.85714286
2092,73.5,72.71428571,74.66666667,64.85714286,60.85714286,59.14285714,58.71428571,74.0
2093,60.28571429,73.28571429,67.57142857,84.0,72.57142857,73.85714286,65.28571429,68.14285714
2094,60.14285714,79.0,59.71428571,73.28571429,79.57142857,63.71428571,70.0,71.85714286
2095,54.42857143,66.57142857,77.85714286,72.14285714,68.14285714,76.85714286,63.28571429,71.85714286
2096,72.14285714,76.71428571,79.42857143,75.33333333,70.28571429,68.28571429,68.14285714,74.28571429
2097,64.71428571,65.0,65.5,67.14285714,75.85714286,71.42857143,67.16666667,69.0
2098,62.85714286,63.28571429,66.71428571,64.5,74.71428571,69.42857143,54.85714286,76.28571429
2099,64.85714286,78.28571429,73.83333333,69.57142857,71.71428571,68.42857143,75.16666667,74.71428571
2100,60.28571429,71.57142857,70.42857143,66.42857143,75.71428571,71.57142857,69.0,73.57142857
2101,67.28571429,66.57142857,66.2,68.28571429,76.57142857,68.57142857,65.14285714,80.14285714
2102,73.71428571,64.0,66.14285714,63.42857143,60.42857143,78.0,70.0,61.42857143
2103,72.14285714,61.28571429,74.57142857,67.0,61.57142857,68.0,70.8,64.71428571
2104,66.28571429,66.28571429,78.42857143,78.42857143,77.28571429,77.28571429,67.28571429,67.28571429
2105,68.28571429,68.28571429,75.85714286,75.85714286,60.28571429,60.28571429,71.0,71.0
2106,72.0,76.16666667,77.85714286,47.85714286,58.57142857,66.42857143,60.85714286,72.42857143
2107,72.14285714,76.14285714,67.57142857,64.57142857,67.14285714,66.57142857,73.28571429,66.28571429
2108,81.0,71.0,67.85714286,69.42857143,62.16666667,73.71428571,73.42857143,67.28571429
2109,60.66666667,66.42857143,63.5,75.42857143,58.57142857,67.42857143,83.42857143,76.42857143
2110,61.85714286,63.0,73.83333333,65.57142857,72.28571429,72.71428571,67.33333333,66.83333333
2111,64.28571429,84.85714286,71.28571429,75.28571429,68.42857143,49.28571429,76.57142857,58.0
2112,75.57142857,64.14285714,59.14285714,73.85714286,76.14285714,74.71428571,69.85714286,66.16666667
2113,68.0,68.57142857,67.28571429,75.71428571,81.71428571,83.42857143,69.28571429,62.57142857
2114,62.14285714,72.14285714,72.85714286,65.28571429,75.85714286,45.71428571,60.42857143,73.0
2115,74.28571429,76.0,64.85714286,59.71428571,60.71428571,71.14285714,74.42857143,77.42857143
2116,71.28571429,63.14285714,77.71428571,75.71428571,57.57142857,70.14285714,65.0,69.33333333
2117,62.0,62.0,67.57142857,67.57142857,79.28571429,79.28571429,65.85714286,65.85714286
2118,73.28571429,73.28571429,70.0,70.0,67.57142857,67.57142857,70.14285714,70.14285714
2119,64.83333333,60.42857143,75.28571429,64.71428571,78.57142857,66.0,67.42857143,55.57142857
2120,66.66666667,60.42857143,61.57142857,72.14285714,66.57142857,62.71428571,67.85714286,68.42857143
2121,60.71428571,59.57142857,78.66666667,59.83333333,68.85714286,70.66666667,67.0,87.42857143
2122,73.0,60.6,61.28571429,62.42857143,72.57142857,66.71428571,63.57142857,84.0
2123,64.28571429,72.83333333,67.0,76.42857143,51.0,71.0,72.14285714,66.14285714
2124,77.83333333,47.42857143,62.83333333,57.42857143,80.0,67.42857143,69.71428571,75.71428571
2125,64.14285714,65.28571429,73.0,62.14285714,76.28571429,65.0,70.5,71.85714286
2126,66.28571429,65.28571429,56.42857143,68.85714286,75.14285714,82.0,75.42857143,63.0
2127,62.28571429,66.42857143,69.16666667,71.85714286,75.71428571,71.14285714,61.57142857,61.0
2128,70.71428571,66.0,72.66666667,78.0,66.83333333,64.57142857,66.0,55.16666667
2129,73.14285714,72.57142857,77.14285714,60.85714286,74.14285714,64.57142857,79.42857143,79.42857143
2130,68.0,68.0,75.0,79.14285714,83.57142857,63.71428571,69.14285714,61.28571429
2131,75.71428571,80.57142857,69.16666667,62.14285714,67.57142857,73.14285714,56.0,70.14285714
2132,82.85714286,66.71428571,82.16666667,58.42857143,69.28571429,70.71428571,67.42857143,71.71428571
2133,68.57142857,65.0,65.0,62.28571429,69.28571429,55.14285714,68.28571429,80.71428571
2134,80.14285714,69.28571429,70.16666667,75.85714286,59.14285714,61.57142857,74.66666667,76.57142857
2135,70.42857143,75.57142857,69.57142857,76.85714286,65.5,67.57142857,73.0,66.71428571
2136,64.57142857,68.66666667,76.14285714,76.14285714,58.14285714,62.57142857,69.71428571,65.71428571
2137,71.57142857,63.42857143,68.71428571,72.42857143,78.85714286,75.28571429,78.85714286,61.0
2138,60.71428571,65.0,67.83333333,72.0,71.14285714,63.42857143,65.28571429,59.0
2139,67.0,59.85714286,59.28571429,70.57142857,82.57142857,63.42857143,65.57142857,71.28571429
2140,74.16666667,57.57142857,82.85714286,73.42857143,65.42857143,78.42857143,64.85714286,75.14285714
2141,58.0,63.28571429,72.42857143,78.57142857,77.85714286,72.42857143,70.5,66.71428571
2142,74.28571429,63.0,67.42857143,61.85714286,70.33333333,74.0,69.0,72.28571429
2143,65.71428571,75.71428571,58.33333333,61.0,73.42857143,71.42857143,62.71428571,77.57142857
2144,80.85714286,70.71428571,70.28571429,69.42857143,69.28571429,64.16666667,64.0,78.57142857
2145,74.14285714,70.16666667,65.83333333,63.71428571,73.28571429,61.71428571,85.42857143,66.85714286
2146,70.28571429,62.71428571,60.71428571,60.0,71.28571429,83.71428571,65.42857143,78.85714286
2147,62.83333333,54.8,74.0,71.71428571,68.85714286,68.16666667,71.57142857,66.0
2148,64.85714286,58.0,65.85714286,67.0,63.42857143,71.57142857,78.14285714,61.33333333
2149,68.42857143,66.33333333,63.0,81.71428571,69.66666667,66.71428571,67.14285714,71.57142857
2150,61.42857143,69.42857143,80.57142857,69.33333333,73.2,55.0,52.42857143,63.42857143
2151,68.0,73.14285714,69.83333333,62.2,59.42857143,70.16666667,64.14285714,65.85714286
2152,57.0,57.0,67.14285714,67.14285714,58.0,58.0,78.83333333,78.83333333
2153,67.0,67.0,72.0,72.0,71.71428571,71.71428571,70.14285714,70.14285714
2154,72.57142857,68.85714286,90.28571429,72.85714286,61.85714286,68.28571429,69.42857143,69.0
2155,76.71428571,76.71428571,80.14285714,80.14285714,73.57142857,73.57142857,64.42857143,64.42857143
2156,52.0,52.0,76.0,76.0,81.83333333,81.83333333,68.57142857,68.57142857
2157,72.57142857,80.14285714,79.28571429,77.0,77.33333333,80.85714286,69.14285714,62.28571429
2158,67.71428571,69.0,73.71428571,68.42857143,68.16666667,70.71428571,72.85714286,80.14285714
2159,75.16666667,71.57142857,83.16666667,62.85714286,65.42857143,63.71428571,72.85714286,73.28571429
2160,68.85714286,65.0,62.57142857,61.0,71.71428571,60.71428571,75.14285714,81.71428571
2161,79.16666667,76.71428571,67.14285714,75.57142857,76.85714286,76.33333333,71.57142857,76.71428571
2162,71.57142857,72.42857143,58.85714286,75.83333333,65.28571429,65.85714286,60.42857143,73.85714286
